,Company/Brand,Stage,Amount($),HeadQuarter,What_it_does,Sector,Funding_Year,Founded,Founders,Investor,Startup_Age
838,Signzy,Unknown,5400000.0,Bangalore,It is creating 'building blocks for a Digital Trust system.,Finance,2020,2015,"Ankit Ratan, Ankur Pandey, Arpit Ratan","GenNext Ventures, Contrarian Drishti Partners",5
839,Ahaguru,Series A,3000000.0,Chennai,"It is conducting IIT JEE Coach for Physics, Math and Chemistry easily.",Education,2020,2012,"Gomathi S, Dr Balaji Sampath",Anand Mahindra,8
841,Brighteye Ventures,Unknown,5400000.0,Paris,Education technology venture capital firm.,Education,2020,2017,David guerin,Tandem,3
842,EzeRx,Seed,200000.0,Kolkata,Developer and manufacturer of medical devices,Health,2020,2018,"Amit mandahar, Chaitali roy","Indian Oil Corporation, Krishna Chakravarty",2
843,VitalTech,Seed,3000000.0,Plano,"VitalTech is a develop technologies that empower patients to better care for their safety,",Health,2020,2018,Anjan Panneer Selvam,Tech Mahindra,2
844,Genius Teacher,Unknown,2000000.0,Mumbai,"Genius Teacher creates engaging educational content, delivers fun learning experience to the students",Education,2020,2016,"Advitiya Sharma, Gaurav Lahoti","Whiteboard Capital, VKG Ventures LLP.",4
845,Ultraviolette Automotive,Series B,4000000.0,Bangalore,Ultraviolette Automotive is a technology startup working on electric two-wheelers and energy infrastructure.,Manufacturing,2020,2014,"Narayan Subramaniam, Niraj Rajmohan",TVS Motor Company,6
846,Tring,Unknown,3000000.0,Mumbai,"Tring is a celebrity engagement platform, for all occasions including birthday, anniversaries, get well soon messages.",Media & Entertainment,2020,2019,"Akshay Saini, Rahul Saini, Pranav Chabhadia","Sujeet Kumar, Hemesh Singh",1
847,Rare Planet,Pre-Series,400000.0,Kolkata,Rare Planet sells handicrafts made by local artisans.,Retail,2020,2015,"Ranodeep Saha, Vijay Kumar",Venture Catalysts,5
848,GoodGamer,Seed,2500000.0,Bangalore,GoodGamer is India's first Daily Fantasy Sports and true Esports gaming platform.,Technology,2020,2020,Charles Creighton,unknown,0
849,InnAccel,Pre-Series,1500000.0,Bangalore,"A building a portfolio of novel medical devices designed, engineered, and priced for global Emerging Markets.",Health,2020,2012,Siraj Dhanani,Mount Judi Ventures,8
850,Tiliter,Unknown,7500000.0,Sydney,Software that uses computer vision to recognise products without barcodes,Retail,2020,2017,"Chris Sampson, Marcel Herz, Martin Karafilis","AngelList, Investec",3
851,Slintel,Unknown,4200000.0,San Francisco,"Slintel, a leader in capturing technographics-powered buying intent, helps companies uncover the 3% of active buyers in their target market.",Retail,2020,2016,"Deepak Anchala, Rahul Bhattacharya, Ranjana TN","Accel, Stellaris Venture Partners",4
852,SoOLEGAL,Unknown,4000000.0,New Delhi,"SoOLEGAL is a global integrated directory of lawyers, legal aid organizations, and Law firms.",Services,2020,2015,Manish Kaul,unknown,5
853,HobSpace,Seed,200000.0,Mumbai,India's Activity Hub for Kids,Education,2020,2019,"Priya Goel Sheth, Harsh Jain",Artha Venture,1
854,Supplynote,Seed,500000.0,Noida,Supplynote is India's leading procurement platform with a unique stack of SAAS and E-commerce to solve the procurement problem,Technology,2020,2015,"Abhishek Verma, Harshit Mittal, Kumar Kushang, Nitin Prakash","MOX, SOSV",5
855,Hire Me Car,Seed,3000000.0,Noida,India's largest cloud based digital discovery and services provisioning platform for the taxi rental,Services,2020,2016,Pankaj Sharma,unknown,4
857,Harmonizer India,Unknown,3000000.0,Bangalore,"Energy-efficient solutions based on the Artificial Intelligence, Machine Learning and Internet of Things technology,",Technology,2020,2019,M R Srinivas,Kapil Dev,1
859,Dukaan,Seed,6000000.0,Mumbai,Developer of an android application designed for businesses to sell online.,Technology,2020,2020,"Subhash Choudhary, Suumit Shah","Lightspeed, Matrix Partners.",0
860,CredR,Unknown,2000000.0,Mumbai,India’s Only 100% Inspected and Certified Used Bikes Marketplace.,E-commerce,2020,2014,"Nikhil Jain, Nittin Mittal, Sumit Chhazed","Eight Roads Ventures, On Mauritius",6
861,Satyukt,Seed,500000.0,Bangalore,An agritech company that provides business to business (B2B) agricultural data,Agriculture,2020,2018,"Sat Tomer, Yukti Gill","NABVENTURES, Social Alpha (India)",2
862,RACEnergy,Unknown,3000000.0,Hyderabad,RACEnergy builds and deploys battery swapping infrastructure for use in various segments of vehicles.,Manufacturing,2020,2018,"Arun Sreyas, Gautham Maheswaran","growX Ventures, Huddle (Incubator)",2
863,TREAD,Pre-Seed,1100000.0,Bangalore,A homegrown fitness startup that aims to advance the 'Fit India' initiative by offering holistic and affordable workouts.,Technology,2020,2020,Dinesh Godara,"Better Capital, Kunal Shah, Gaurav Munjal",0
864,Anveshan,Pre-Seed,100000.0,Bangalore,Provide quality and healthy food products,Food & Beverages,2020,2019,"Aayushi Khandelwal, Akhil Kansal, Kuldeep Parewa",Titan Capital,1
865,TeaMonk,Pre-Series,900000.0,Bangalore,India's Finest Specialty Tea company.,Food & Beverages,2020,2016,"Amit Dutta, Ashok Mittal","Lead Angels Network, Roots Ventures",4
866,Fleetx,Series A,3000000.0,Gurugram,"Fleetx is an intelligent data platform which uses AI, machine learning, sensors and predictive analytics to help fleet owners.",Technology,2020,2017,"Abhay Jeet Gupta, Parveen Kataria, Udbhav Rai, Vineet Sharma, Vishal Mishra","Rohit Bansal, Rohan Ranavat",3
867,ReNEWate,Pre-Seed,3000000.0,Pune,"Tech platform helping millions of renovation contractors, property improvement professionals and businesses manage their business digitally.",Real Estate,2020,2018,Supratik Ghatak,Real Estate Accelerator Program,2
868,Tango Eye,Seed,3000000.0,Chennai,Retail Video Analytics SaaS product,Technology,2020,2018,Surender Gounder,"Riso Investments, Lenskart",2
869,Rare Planet,Pre-Series,3000000.0,Kolkata,Rare Planet sells handicrafts made by local artisans.,Retail,2020,2015,"Ranodeep Saha, Vijay Kumar",Venture Catalysts,5
870,Avataa Me,Series A,7000000.0,Bangalore,AVATAAR.ME is a deep-tech 3D AR platform which delivers personalized fashion discovery experience to users on mobile devices.,Technology,2020,2014,Gaurav Baid,Sequoia Capital India,6
872,Cover Genius,Unknown,15000000.0,Sydney,Cover Genius provides an insurance distribution platform designed to protect the customers of e-commerce companies,Finance,2020,2014,"Angus McDonald, Chris Bayley","King River Capital, Leap Capital",6
873,Phononic Vibes,Unknown,2300000.0,Milano,"Phononic Vibes introduces a new patented technology for vibration and noise control and isolation, with a circular economy approach.",Technology,2020,2018,"Andrea Boeri, Braghin Francesco, Giovanni Capellari, Luca D'Alessandro, Stefano Caverni",unknown,2
874,MikeLegal,Seed,3000000.0,Gurugram,MikeLegal is an AI powered legal associate that aims to build an ecosystem of legal tools,Services,2020,2017,"Tushar Bhargava, Anshul Gupta","SOSV, Artesian",3
875,Clair,Seed,4500000.0,New York,Clair is a social fintech that provides Instant Pay Access as a Service for human capital management and gig platforms.,Finance,2020,2019,"Alex Kostecki, Erich Nussbaumer, Nico Simko","Upfront Ventures, Walkabout Ventures",1
876,Gourmet Garden,Unknown,3000000.0,Palmwoods,Gourmet Garden is a global market leader in chilled convenient packaged herbs.,Retail,2020,1999,Arjun Balaji,Advent Partners,21
877,Miko,Series A,3000000.0,Mumbai,"Miko is an advanced robotics startup founded by three IIT Bombay post-graduates on the pillars of robotics, AI & IoT.",Technology,2020,2015,"Chintan Raikar, Prashant Iyengar, Sneh Vaswani","Stride Ventures, YourNest Venture Capital",5
880,Wow! Momo,Debt Financing,5000000.0,Kolkata,Wow! Momo is a chain of fast-food restaurants that specializes in momos.,Food & Beverages,2020,2008,"Binod Kumar Homagai, Sagar Daryani, Shah Miftaur Rahman","Tiger Global Management, William Bissell",12
881,Pepper Content,Series A,4200000.0,Mumbai,Pepper Content is a Content-Mediation Platform that connects talented writers to organisations that require content.,E-commerce,2020,2017,"Anirudh Singla, Rishabh Shekhar","Alok Mittal, Manan Maheshwari",3
882,LIVSPACE,Debt Financing,4000000.0,Bangalore,"Livspace is an interior design startup that offers a platform that connects people to designers, services, and products.",Lifestyle,2020,2014,"Anuj Srivastava, Ramakant Sharma, Shagufta Anurag","Mercer Investments, Bessemer Venture Partners",6
883,Acculi Labs,Seed,600000.0,Bangalore,Acculi Labs is a clinical grade smartphone based diagnostic tool,Health,2020,2017,"HariPrasath M., Rupam Das",Startup Basket.,3
885,Antaios,Unknown,11000000.0,France,Developer of memory-based technology intended to solve issues of advanced computing.,Technology,2020,2016,Jean Pierre Nozieres,unknown,4
886,Unnati,Pre-Series,1700000.0,Noida,A helping hand to the farming community through Artificial Intelligence,Agriculture,2020,2017,"Amit Sinha, Ashok Prasad",NABVENTURES,3
887,Disprz,Series A,1600000.0,Chennai,"Disprz is a one-of-its-kind “knowledge-tech” start-up that strives to make people knowledgeable, productive and smarter at what they do.",Education,2020,2015,"Kuljit Chadha, Subramanian Viswanathan","Xseed Partners, InnoVen Capital",5
889,Credit Wise Capital,Seed,6000000.0,Mumbai,CreditWise Capital is a consumer finance company.,Finance,2020,1994,"Hirak Joshi, Aalesh Avlani",Venture Catalysts,26
892,Winuall,Unknown,2000000.0,Bangalore,"Winuall specializes in the fields of E-learning, online quizzes, and tests, study material for competitive exams.",Education,2020,2019,"Ashwini Purohit, MS Chouhan","Amit Lakhotia, Akash Gehani",1
893,Genrobotics,Unknown,300000.0,Trivandrum,GenRobotic specializes in powered robotic exoskeletons with RC controlled humanoid robotic systems and Artificial Intelligence.,Technology,2020,2015,"Arun George, Nikhil NP, Rashid Bin Abdulla, Vimal Govind MK",Unicorn India Ventures,5
894,Livve,Seed,1500000.0,Cochin,An online platform where both owners and tenants find help in making sure their rental transaction are safe and secure.,Accomodation,2020,2015,Maya Lakshman,unknown,5
895,Ergos,Series A,5000000.0,Samastipur,Ergos is building an integrated supply chain by setting up micro warehouses.,Agriculture,2020,2012,"Kishor Kumar Jha, Praveen Kumar","Aavishkaar Venture Capital, Chiratae Ventures",8
896,Krishitantra,Seed,1000000.0,Hyderabad,Krishi-Tantra is an Agri-IoT startup building farm automation for controlled agricultural environment.,Agriculture,2020,2017,"Sandeep Kondaji, Vishnuprasada Bhat, Anand Bellan Raman","NABVENTURES, Omnivore",3
897,PakkaProfile,Seed,3000000.0,Bangalore,"PakkaProfile bridges the gap between companies and the workforce by making better, unbiased decisions with the help of psychometric games",Human Resources,2020,2019,"Nagmanjunath Shivakumar, Savio Sebastian",Java Capital,1
898,Monet Networks,Pre-Series,500000.0,Irvine,Monet Networks Using sentiment and non verbal cues analysis for increased engagement and real time content feedback.,Technology,2020,2014,Anurag Bist,"SenseAI Ventures, EvoNexus",6
899,Unocoin,Series A,3000000.0,Tumkur,"Unocoin is an Indian bitcoin processor that enables users to buy, sell, store, use, and accept bitcoins.",Finance,2020,2013,"Abhinand Kaseti, Harish B V, Sathvik Vishwanath, Sunny Ray","Digital Finance Group, FundersClub",7
900,Pesto,Unknown,3000000.0,New Delhi,Pesto is a career accelerator for software engineers with the mission to take opportunities to places where talent exists.,Education,2020,2017,"Andrew Linfoot, Ayush Jaiswal","Sriharsha Majety, Rahul Jaimini",3
901,NirogStreet,Pre-Series,2000000.0,Gurugram,NirogStreet is an Ayurvedic doctor discovery and appointment booking platform where patients can easily find doctors and fix consultation.,Health,2020,2016,Ram N Kumar,"Wavemaker Partners, Subho Ray",4
902,Bambrew,Pre-Seed,3000000.0,Bangalore,Bambrew is an online shop for reusable bamboo straws.,Services,2020,2018,Vaibhav Anant,Upsparks,2
903,Omnify,Pre-Series,3000000.0,San Francisco,Omnify is a Global SaaS platform for Small Services Business,Technology,2020,2016,"Kabandi Saika, Manik Mehta","Saurabh Arora, LD Sharma",4
904,Fanball XI,Seed,1000000.0,New Delhi,The gaming company mostly focused on fantasy football games,Technology,2020,2016,Vinayak Seth,Foxhog Ventures,4
905,Treebo Hotels,Unknown,6000000.0,Bangalore,"Treebo is India's tech-enabled, asset-light affordable accommodation brand.",Hospitality,2020,2015,"Kadam Jeet Jain, Rahul Chaudhary, Sidharth Gupta","Ramesh Mangaleswaran, Saikiran Krishnamurthy",5
906,GPS Renewables,Series A,3000000.0,Bangalore,To solve the urban waste problem by utilising local technologies and business models.,Health,2020,2010,"Mainak, Sreekrishna","Triodos, Caspian",10
908,Legal Salah,Seed,1000000.0,Kolkata,Legal Salah is bringing the provision of imparting value based legal and consultancy services to the user.,Services,2020,2015,CA Abhinit Singh,I2I Capitals,5
909,FanPlay,Seed,3000000.0,New Delhi,FanPlay Technologies operates as a real-money gaming startup.,Technology,2020,2018,"Bharat Gupta, Pritesh Kumar","Core91 Fund, Anupam Mittal",2
912,Equiwatt,Unknown,300000.0,Newcastle,Equiwatt is a digital platform enabling households to get paid for saving energy at peak times.,Technology,2020,2015,"Johnson Fernandes, Ravneet Kaur",Rising Stars,5
915,AgroWave,Unknown,500000.0,Gurugram,Agrowave engages in transforming agriculture supply chain by connecting farms to businesses.,Agriculture,2020,2017,Anu Meena,Sekhar Puli,3
916,Sapio Analytics,Unknown,150000.0,Mumbai,Sapio Analytics provides AI-powered policymaking solutions for government institutions.,Technology,2020,2018,"Ashwin Srivastava, Hardik Somani",unknown,2
918,Avanse Financial Services,Unknown,15000000.0,Mumbai,"Avanse, regulated by the Reserve Bank of India, is an education finance company that operates as a non-banking finance company (NBFC).",Finance,2020,2012,Amit Gainda,International Finance Corporation,8
919,Industry Buying,Unknown,15000000.0,New Delhi,India's largest industrial ecommerce platform,E-commerce,2020,2013,"Rahul Gupta, Swati Gupta","BlackSoil, BEENEXT",7
921,Pristyn Care,Unknown,11000000.0,Gurugram,Pristyn Care is Health Care Startup that is disrupting Day Care Procedures.,Health,2020,2018,Harsimarbir (Harsh) Singh,"Sequoia Capital India, Hummingbird Ventures",2
922,WoodenStreet,Unknown,1000000.0,Rajastan,Wooden Street is a online furniture platform that provides custom made & ready to order furniture.,Services,2020,2015,"Dinesh Pratap, Lokendra Ranawat, Vikas Baheti, Virendra Ranawat","IAN Fund, Rajasthan Venture Capital Fund",5
924,Farmers Fresh Zone,Unknown,470000.0,Kochi,FarmersFZ is an online venture for fresh and safe vegetables and agri products.,Agriculture,2020,2015,Pradeep PS,"Artha India Ventures, Nagaraja Prakasam",5
925,Invento,Unknown,3000000.0,Bangalore,Invento Robotics specializes in developing service robots intended for customer interactions.,Technology,2020,2016,"Balaji Viswanathan, Bharat Kumar, Mahalakshmi Radhakrishnan","Chiripal Group, Ratish Kumar Nair",4
926,Infurnia,Unknown,240000.0,Bangalore,Infurnia Technologies is an eponymous cloud-based architecture design software platform.,Technology,2020,2014,"Lovepreet Mann, Nikhil Kumar, Parul Jain","Pallav Nadhani, Idein Ventures",6
927,AnalytIQSports's SuperCric,Unknown,3000000.0,Bangalore,SuperCric is India's first strategy Cricket Manager simulation game,Media & Entertainment,2020,2019,"Suhail Chandhok, Arvind Sivdas, Dhanya Param",unknown,1
929,GenieTalk,Unknown,750000.0,Indore,GenieTalk as a virtual assistant uses AI to bring conversation commerce with a personalised experience on the app.,Technology,2020,2016,"Santosh Kataria, Ankit Kimtee, Vivek Jain",unknown,4
930,Classplus,Unknown,10000000.0,Noida,Classplus offers a mobile-first SaaS platform for 3000+ tutors to offer their curriculum and operations completely online.,Education,2020,2018,"Bhaswat Agarwal, Bikash Dash, Mukul Rustagi, Vatsal Rustagi","Spiral Ventures, Surge",2
932,Fourth Partner Energy,Unknown,16000000.0,Hyderabad,Fourth Partner Energy provides turnkey rooftop solar energy solutions for customers in India.,Engineering,2020,2010,"Saif Dhorajiwala, Vikas saluguti, Vivek Subramanian","responsAbility, Grameen Impact India (GIII)",10
